"","요일","사고내용","법규위반","노면상태","기상상태","도로형태","가해운전자_차종","가해운전자_성별","가해운전자_연령","행정동","발생월","발생시간"
"3417","일요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","화물","남",61,"세류동",9,21
"3418","월요일",0,"안전거리미확보","포장 - 건조","맑음","교차로 - 교차로부근","특수","남",54,"오목천동",9,3
"3419","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승합","남",42,"인계동",9,8
"3420","월요일",1,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","승용","남",23,"정자동",9,9
"3421","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","화물","여",41,"매교동",9,9
"3422","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",49,"권선동",9,10
"3423","월요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",55,"영화동",9,12
"3424","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","화물","남",46,"송죽동",9,12
"3425","월요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",66,"금곡동",9,13
"3426","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",83,"조원동",9,15
"3427","월요일",1,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","승용","여",52,"정자동",9,18
"3428","월요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",57,"고색동",9,18
"3429","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",32,"우만동",9,19
"3430","월요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로부근","승용","여",49,"영통동",9,19
"3431","월요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",22,"천천동",9,20
"3432","월요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",39,"율전동",9,21
"3434","월요일",0,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","승용","남",29,"고등동",9,22
"3435","월요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","여",25,"우만동",9,23
"3436","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","남",20,"이의동",9,23
"3437","화요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",55,"인계동",9,3
"3438","화요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","여",30,"고색동",9,5
"3439","화요일",1,"안전운전불이행","포장 - 건조","맑음","미분류 - 미분류","승용","여",51,"인계동",9,7
"3440","화요일",0,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","화물","남",68,"서둔동",9,9
"3441","화요일",0,"직진우회전진행방해","포장 - 건조","맑음","교차로 - 교차로안","승용","여",49,"구운동",9,12
"3442","화요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",26,"곡반정동",9,15
"3443","화요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","여",57,"인계동",9,16
"3444","화요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","여",53,"권선동",9,17
"3445","화요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",49,"세류동",9,17
"3446","화요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","건설기계","남",50,"오목천동",9,18
"3447","화요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",57,"송죽동",9,19
"3448","화요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",33,"고색동",9,19
"3449","수요일",1,"기타","포장 - 건조","맑음","단일로 - 기타","원동기","남",32,"화서동",9,0
"3450","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",42,"정자동",9,9
"3451","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","건설기계","남",57,"오목천동",9,9
"3452","수요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",60,"인계동",9,10
"3453","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",44,"원천동",9,10
"3454","수요일",0,"교차로운행방법위반","포장 - 건조","맑음","단일로 - 기타","화물","남",63,"천천동",9,11
"3455","수요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",65,"고색동",9,11
"3456","수요일",0,"직진우회전진행방해","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",31,"매산로2가",9,12
"3457","수요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로부근","이륜","남",35,"조원동",9,13
"3458","수요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",71,"인계동",9,13
"3459","수요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","남",22,"정자동",9,17
"3460","수요일",0,"신호위반","포장 - 건조","맑음","단일로 - 횡단보도부근","이륜","남",56,"연무동",9,18
"3461","수요일",1,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","여",59,"인계동",9,18
"3462","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",69,"오목천동",9,18
"3463","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","자전거","남",19,"우만동",9,19
"3464","수요일",0,"신호위반","포장 - 건조","맑음","단일로 - 기타","승용","여",41,"세류동",9,19
"3465","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",34,"인계동",9,19
"3466","수요일",0,"중앙선침범","포장 - 건조","맑음","교차로 - 교차로부근","승용","여",36,"송죽동",9,20
"3467","수요일",1,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",23,"인계동",9,20
"3468","수요일",0,"안전운전불이행","포장 - 건조","기타","기타 - 기타","승용","남",23,"인계동",9,20
"3469","수요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","이륜","남",17,"우만동",9,21
"3470","수요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","원동기","남",47,"권선동",9,21
"3471","목요일",1,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","남",38,"원천동",9,0
"3473","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",49,"연무동",9,8
"3474","목요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","화물","남",30,"율전동",9,9
"3475","목요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",78,"세류동",9,9
"3476","목요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","여",51,"권선동",9,9
"3477","목요일",1,"안전운전불이행","포장 - 습기","비","단일로 - 기타","화물","남",35,"화서동",9,11
"3478","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",21,"원천동",9,12
"3479","목요일",0,"안전거리미확보","포장 - 습기","비","단일로 - 기타","승용","여",55,"인계동",9,12
"3480","목요일",1,"안전거리미확보","포장 - 습기","비","단일로 - 기타","승합","남",37,"망포동",9,12
"3481","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","원동기","남",33,"오목천동",9,13
"3482","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",55,"연무동",9,15
"3483","목요일",1,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","화물","남",63,"금곡동",9,15
"3484","목요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",49,"매탄동",9,17
"3485","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",53,"매산로1가",9,17
"3486","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",51,"이의동",9,19
"3487","목요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로부근","승용","여",55,"우만동",9,20
"3488","목요일",1,"중앙선침범","포장 - 건조","맑음","기타 - 기타","승용","남",30,"원천동",9,21
"3489","목요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",53,"오목천동",9,23
"3490","금요일",1,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","여",38,"조원동",9,2
"3491","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",36,"영통동",9,7
"3492","금요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","여",47,"매향동",9,9
"3493","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 횡단보도상","승용","여",44,"망포동",9,10
"3494","금요일",0,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","자전거","남",12,"이목동",9,15
"3495","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","화물","남",50,"인계동",9,15
"3496","금요일",0,"보행자보호의무위반","포장 - 건조","맑음","단일로 - 기타","화물","남",30,"권선동",9,15
"3497","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",52,"정자동",9,17
"3498","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",59,"이의동",9,17
"3499","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","이륜","남",23,"영통동",9,18
"3500","금요일",0,"안전거리미확보","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",29,"인계동",9,18
"3501","금요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","남",68,"조원동",9,19
"3503","금요일",0,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","승합","남",40,"구운동",9,23
"3504","금요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",19,"매산로1가",9,23
"3505","토요일",1,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","자전거","남",67,"세류동",9,5
"3506","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",34,"인계동",9,8
"3507","토요일",0,"불법유턴","포장 - 건조","맑음","단일로 - 기타","자전거","여",44,"정자동",9,9
"3508","토요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",55,"곡반정동",9,10
"3509","토요일",1,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",71,"금곡동",9,10
"3510","토요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","여",61,"인계동",9,11
"3511","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",33,"율전동",9,12
"3512","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",73,"파장동",9,14
"3513","토요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","건설기계","남",67,"세류동",9,17
"3514","토요일",1,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","승용","남",45,"정자동",9,19
"3515","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",54,"송죽동",9,21
"3517","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",73,"인계동",9,22
"3518","일요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",22,"세류동",9,0
"3519","일요일",1,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",31,"세류동",9,3
"3520","일요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",32,"연무동",9,7
